"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","mean_metacom","sd_metacom","combo_type","cv_diff","taxa"
"21","Iteration_3","Glacier-fed_Glacier-fed_Glacier-fed",1.51009907422281,1.21849186560461,1.46117673653568,1.21039826255168,0.967603226488759,0.993357688072115,0.806895313297061,0.828372251136045,0.500452626924101,0.605746990118355,"Homogenous",0.00809360305293594,"inverts"
"22","Iteration_3","Glacier-fed_Glacier-fed_Rain-fed",1.47344268383235,1.07397772396385,1.43984650585549,1.00477499562783,0.977198856565308,0.93556409337746,0.728890058465311,0.69783479804386,6.05025578466427,6.07914572958327,"2:1",0.0692027283360226,"inverts"
"23","Iteration_3","Glacier-fed_Glacier-fed_Snow-fed",1.38220612192579,1.01655525330313,1.3081334313639,0.868998208360078,0.946409808648016,0.85484601602954,0.735458508812558,0.664303952123625,3.19805129693869,2.77910084728334,"2:1",0.147557044943049,"inverts"
"24","Iteration_3","Glacier-fed_Rain-fed_Rain-fed",1.46810777318448,0.970810281054624,1.4428305158392,0.936044323406675,0.982782423874473,0.964188721188468,0.661266358496851,0.648755562854338,11.5330482577214,10.7954443532153,"2:1",0.0347659576479488,"inverts"
"25","Iteration_3","Glacier-fed_Rain-fed_Snow-fed",1.38549366518395,0.892730530263944,1.16801770727762,0.687272383738978,0.843033596348159,0.769854239818347,0.644341112989077,0.588409216278793,8.70126407348802,5.98013850132845,"Heterogenous",0.205458146524966,"inverts"
"26","Iteration_3","Glacier-fed_Snow-fed_Snow-fed",1.35795366607917,1.03947541123937,1.32709124463187,1.00139342733548,0.977272846476124,0.96336422825194,0.765471928243808,0.754577676091338,6.50785295617977,6.5169211763842,"2:1",0.0380819839038857,"inverts"
"27","Iteration_3","Rain-fed_Rain-fed_Rain-fed",1.30754546107008,0.803302953846758,1.26486265251869,0.754876793571385,0.967356539545127,0.93971619294629,0.614359483294249,0.59680534646842,14.7682037857576,11.1481743206015,"Homogenous",0.0484261602753733,"inverts"
"28","Iteration_3","Rain-fed_Rain-fed_Snow-fed",1.37585962217193,0.965609844160937,1.2057880957091,0.772304987735838,0.876388896278268,0.799810598872808,0.701822939346547,0.640498102845893,13.0827718930135,10.1038899863846,"2:1",0.193304856425099,"inverts"
"29","Iteration_3","Rain-fed_Snow-fed_Snow-fed",1.29219346719916,0.906586380543227,1.06507818092546,0.746964638889418,0.824240493363604,0.823931017408221,0.70158718764324,0.701323764083092,11.0488787553537,8.25312172962573,"2:1",0.159621741653809,"inverts"
"30","Iteration_3","Snow-fed_Snow-fed_Snow-fed",1.32078675929422,0.965165413453138,1.30903155491325,0.957870529858137,0.991099846891822,0.992441830702468,0.730750370308745,0.731739831834397,8.77757960941775,8.40778483134496,"Homogenous",0.00729488359500108,"inverts"
"31","Iteration_4","Glacier-fed_Glacier-fed_Glacier-fed",1.54882468550295,1.24407162231919,1.50594453068925,1.2363779513022,0.972314390895842,0.993815733050284,0.803235920736372,0.8209983343386,0.495192416705359,0.612244985666555,"Homogenous",0.00769367101698859,"inverts"
"32","Iteration_4","Glacier-fed_Glacier-fed_Rain-fed",1.41983168238002,0.973622858971481,1.37437826760864,0.887243417482713,0.967986758335196,0.91128038881501,0.685731182825437,0.645559842143369,5.16372272703323,4.58147899926612,"2:1",0.0863794414887686,"inverts"
"33","Iteration_4","Glacier-fed_Glacier-fed_Snow-fed",1.27314128123034,0.927125992511016,1.21954053010773,0.797496531276173,0.957898819311857,0.860181396830698,0.728219252787921,0.653931961741137,3.59690160482882,2.86851655319268,"2:1",0.129629461234843,"inverts"
"34","Iteration_4","Glacier-fed_Rain-fed_Rain-fed",1.41754093902473,0.909157614441965,1.35718648101827,0.873661219907269,0.957423128782452,0.960956830838969,0.641362509831616,0.643729680575493,10.2763939033005,8.97808683380509,"2:1",0.0354963945346969,"inverts"
"35","Iteration_4","Glacier-fed_Rain-fed_Snow-fed",1.35072110130559,0.945583541609865,1.15481713228794,0.74385088476139,0.854963420036683,0.786658028644383,0.700058317513418,0.644128723036572,7.93725810977294,5.90413646753412,"Heterogenous",0.201732656848475,"inverts"
"36","Iteration_4","Glacier-fed_Snow-fed_Snow-fed",1.42291755397832,1.11734783146042,1.3894110387096,1.07579755846225,0.976452244070617,0.962813484012526,0.78525128060754,0.774283151990345,6.12872697201348,6.59326951297385,"2:1",0.0415502729981727,"inverts"
"37","Iteration_4","Rain-fed_Rain-fed_Rain-fed",1.4846185289933,1.02918827619096,1.45146702928591,1.02114210579688,0.977670021584687,0.992182022881313,0.693234158197421,0.703524148460516,15.9765776139842,16.3143561081712,"Homogenous",0.00804617039408173,"inverts"
"38","Iteration_4","Rain-fed_Rain-fed_Snow-fed",1.45667442266985,1.01176494043826,1.34158291961864,0.881147651189173,0.920990235525472,0.870901546368562,0.694571775746466,0.65679701068321,13.8645365352654,12.2167038028756,"2:1",0.130617289249082,"inverts"
"39","Iteration_4","Rain-fed_Snow-fed_Snow-fed",1.35096637028592,0.938340957695566,1.15602582173244,0.765588276203644,0.855702885844434,0.8158956186713,0.694570182007548,0.662258802365089,11.5136044888766,8.81468061352958,"2:1",0.172752681491922,"inverts"
"40","Iteration_4","Snow-fed_Snow-fed_Snow-fed",1.29821772740687,0.948422351666216,1.28477076475009,0.943235655509988,0.98964198194733,0.994531237958367,0.730557233693494,0.734166499884097,9.38232639852965,8.84974479072578,"Homogenous",0.00518669615622813,"inverts"
"41","Iteration_5","Glacier-fed_Glacier-fed_Glacier-fed",1.4461512733284,1.13764578064577,1.37208463516749,1.10961358089433,0.94878361653657,0.975359465812348,0.786671354254256,0.808706367270764,0.510076955014401,0.565988316585206,"Homogenous",0.0280321997514401,"inverts"
"42","Iteration_5","Glacier-fed_Glacier-fed_Rain-fed",1.47282574770311,1.07300609435765,1.4327090400849,1.01505355655093,0.972762081542386,0.945990485877517,0.728535670992322,0.708485483200961,6.16358957771615,6.25637352198104,"2:1",0.0579525378067198,"inverts"
"43","Iteration_5","Glacier-fed_Glacier-fed_Snow-fed",1.29900076106413,1.06633864567019,1.24768305626089,0.921439516058371,0.960494476722859,0.864115278762359,0.820891471069387,0.738520501207881,3.35031181086853,3.08710969365134,"2:1",0.144899129611817,"inverts"
"44","Iteration_5","Glacier-fed_Rain-fed_Rain-fed",1.33906760838684,0.909285961134339,1.31629650837734,0.890999402742083,0.982994809323385,0.97988910070772,0.679044101611676,0.67689870562709,10.0520575308625,8.9563772563275,"2:1",0.0182865583922563,"inverts"
"45","Iteration_5","Glacier-fed_Rain-fed_Snow-fed",1.4460063932989,1.04783726087329,1.28946998789132,0.833148226057164,0.891745703108227,0.795112234663997,0.724642204715823,0.646116802935148,8.72479064859214,7.26904385159468,"Heterogenous",0.214689034816128,"inverts"
"46","Iteration_5","Glacier-fed_Snow-fed_Snow-fed",1.41398882016654,1.12938453938951,1.38361899416444,1.08276775643335,0.978521876857183,0.958723728428795,0.798722396727642,0.782562078867114,5.63102550536968,6.0970928528681,"2:1",0.0466167829561621,"inverts"
"47","Iteration_5","Rain-fed_Rain-fed_Rain-fed",1.37471305961823,0.883210566452973,1.33403500559361,0.839247105344887,0.970409785707633,0.950223125970236,0.642469030372233,0.629104260252482,16.0733160229214,13.4894839455303,"Homogenous",0.043963461108086,"inverts"
"48","Iteration_5","Rain-fed_Rain-fed_Snow-fed",1.4566082395,1.0451356091513,1.30761567073144,0.878927053035344,0.89771266924887,0.840969387454972,0.717513179460014,0.672160079378447,13.1256241239883,11.5364661305467,"2:1",0.166208556115952,"inverts"
"49","Iteration_5","Rain-fed_Snow-fed_Snow-fed",1.42169610483603,1.0478194884133,1.23412482137704,0.88695298254969,0.868065135143191,0.846474981957808,0.737020721129533,0.718689849832228,11.4121782034473,10.1220654949362,"2:1",0.160866505863612,"inverts"
"50","Iteration_5","Snow-fed_Snow-fed_Snow-fed",1.35797303918932,1.0195351148657,1.33685165410433,1.00972326554959,0.984446388495605,0.990376153628216,0.750777140225358,0.755299409960405,9.22761578065011,9.31733833927498,"Homogenous",0.00981184931610679,"inverts"
"51","Iteration_6","Glacier-fed_Glacier-fed_Glacier-fed",1.46099607035228,1.20136516257833,1.42789590357772,1.19109606983992,0.977344109648034,0.991452147058791,0.822291850715694,0.834161696840449,0.543264539666844,0.647080258080571,"Homogenous",0.0102690927384115,"inverts"
"52","Iteration_6","Glacier-fed_Glacier-fed_Rain-fed",1.42100692100437,0.957300144980102,1.38404996208919,0.902515411375785,0.973992414555547,0.942771622994526,0.673677327555507,0.652082971060858,7.11025440510701,6.41711417941165,"2:1",0.0547847336043163,"inverts"
"53","Iteration_6","Glacier-fed_Glacier-fed_Snow-fed",1.32594020785876,0.975329768664651,1.25929955334043,0.888642368305688,0.949740829847864,0.911119907190315,0.735575980639199,0.705664006588796,3.64486492944882,3.23898140305975,"2:1",0.0866874003589625,"inverts"
"54","Iteration_6","Glacier-fed_Rain-fed_Rain-fed",1.42424464067662,0.998250931426262,1.39923475008139,0.975927238140081,0.982439891377549,0.977637192630228,0.700898499398265,0.697472127592109,11.0555257681267,10.7893887290744,"2:1",0.0223236932861806,"inverts"
"55","Iteration_6","Glacier-fed_Rain-fed_Snow-fed",1.36963719404849,0.983829283099021,1.17226766400142,0.789871573813479,0.855896487840211,0.802854303467586,0.71831378950139,0.673797971290386,7.79162045263808,6.15437950948253,"Heterogenous",0.193957709285542,"inverts"
"56","Iteration_6","Glacier-fed_Snow-fed_Snow-fed",1.32810951203156,1.02203764589986,1.29425128933807,0.984350733644312,0.974506452678212,0.96312571028402,0.769543201551571,0.760556115920695,6.51467975803557,6.41272979928006,"2:1",0.0376869122555498,"inverts"
"57","Iteration_6","Rain-fed_Rain-fed_Rain-fed",1.43404890634666,0.97666803275468,1.40071595244123,0.965424155253749,0.976756055000699,0.988487513542121,0.681056293430614,0.689236210647253,15.7128446582516,15.1695597808259,"Homogenous",0.0112438775009313,"inverts"
"58","Iteration_6","Rain-fed_Rain-fed_Snow-fed",1.44752213063035,1.00403506431368,1.33026527172118,0.887210568293939,0.918994772910238,0.883645003872851,0.693623291186888,0.666942591943341,14.4568781031087,12.8262950376153,"2:1",0.11682449601974,"inverts"
"59","Iteration_6","Rain-fed_Snow-fed_Snow-fed",1.39335970889394,0.984005882642845,1.21805262645591,0.80920964575274,0.874183901458452,0.822362609844733,0.706210949234322,0.66434703080707,11.561718869505,9.3558544306849,"2:1",0.174796236890105,"inverts"
"60","Iteration_6","Snow-fed_Snow-fed_Snow-fed",1.37951109791486,1.09466574374852,1.36699745357161,1.08949733119479,0.990928928109266,0.995278547279625,0.793517170976812,0.797000263861662,8.9042624859066,9.70117021465317,"Homogenous",0.00516841255372302,"inverts"
"61","Iteration_7","Glacier-fed_Glacier-fed_Glacier-fed",1.46284355250624,1.17391329482921,1.38286353635067,1.12036039546601,0.945325652891218,0.954380873273102,0.802487246717523,0.810174226173178,0.555226884205464,0.622054211561792,"Homogenous",0.0535528993632042,"inverts"
"62","Iteration_7","Glacier-fed_Glacier-fed_Rain-fed",1.46738155505442,1.06430209130883,1.4349546505322,1.01091266770128,0.977901518244849,0.949836212816335,0.725306984841688,0.704491021598731,6.07608809682777,6.14239442715216,"2:1",0.0533894236075456,"inverts"
"63","Iteration_7","Glacier-fed_Glacier-fed_Snow-fed",1.34469814876658,1.00797109129236,1.26304644835695,0.903135932396297,0.939278788712157,0.895993883354684,0.749589112037462,0.715045700473766,3.38141439617964,3.05387684351196,"2:1",0.104835158896059,"inverts"
